Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E0,2010-02-01,Sunderland,Stoke,0,0,D,0,0,D,H Webb,6,4,5,3,7,16,7,3,2,3,0,0,2,3.4,3.8,1.95,3.3,3.75,2,3.3,3.6,2.05,3.25,3.5,2,3.4,3.75,2,3.2,3.5,2,3.3,3.75,2,3.4,3.75,2.1,3.25,3.75,2.15,3.2,3.4,34,2.15,2.04,3.4,3.27,3.9,3.68,32,2.11,2.01,1.85,1.75,23,0,1.52,1.46,3,2.58
E0,2010-02-02,Hull,Chelsea,1,1,D,1,1,D,M Clattenburg,7,21,3,11,9,12,6,8,1,3,0,0,13,5,1.29,11,5.25,1.25,10,5,1.28,9.5,4.8,1.3,8,4.5,1.29,10,5,1.25,8.5,4.8,1.25,15,5,1.25,15,5.5,1.25,12,5,1.29,37,15.32,12.35,5.8,5.25,1.29,1.26,36,1.72,1.66,2.3,2.15,26,0,13,9.3,1.07,1.05
E0,2010-02-03,Fulham,Portsmouth,1,0,H,0,0,D,A Taylor,14,12,9,8,12,12,5,5,0,1,0,0,1.67,3.5,6,1.65,3.45,5.35,1.7,3.5,5,1.7,3.5,4.9,1.67,3.4,4.33,1.65,3.5,4.75,1.61,3.4,5,1.67,3.5,5.5,1.73,3.5,5.5,1.7,3.5,5,36,1.75,1.69,3.66,3.48,5.82,5.33,34,2.26,2.11,1.73,1.68,23,0,1.28,1.24,4.05,3.72
E0,2010-02-06,Bolton,Fulham,0,0,D,0,0,D,M Clattenburg,16,7,11,4,8,12,2,5,0,0,0,0,2.25,3.3,3.25,2.2,3.25,3.1,2.25,3.25,3.1,2.2,3.2,3.2,2.2,3.3,3.3,2.25,3.2,2.9,2.25,3.25,3.25,2.25,3.25,3.25,2.25,3.25,3.4,2.3,3.25,3.1,37,2.3,2.23,3.4,3.25,3.61,3.22,34,2.16,2.06,1.79,1.71,25,0,1.65,1.6,2.44,2.27
E0,2010-02-06,Burnley,West Ham,2,1,H,1,0,H,H Webb,8,20,4,11,15,13,3,5,2,1,0,0,2.6,3.25,2.8,2.45,3.15,2.8,2.5,3.2,2.75,2.45,3.1,2.9,2.5,3.3,2.8,2.4,3.2,2.7,2.6,3.2,2.75,2.6,3.2,2.75,2.5,3.4,2.75,2.6,3.25,2.75,38,2.65,2.51,3.36,3.23,2.92,2.78,35,2.15,2.04,1.81,1.73,23,0,1.88,1.81,2.05,1.99
E0,2010-02-06,Hull,Man City,2,1,H,1,0,H,P Dowd,8,17,4,11,14,14,4,8,2,4,0,0,5.5,3.4,1.73,5.45,3.55,1.7,4.75,3.5,1.72,4.9,3.5,1.7,5,3.5,1.73,4.75,3.5,1.65,5,3.5,1.73,5,3.5,1.73,5.5,3.5,1.73,5.25,3.4,1.73,37,5.7,5.08,3.6,3.48,1.8,1.72,34,1.92,1.85,2,1.89,25,0,4,3.54,1.33,1.26
E0,2010-02-06,Liverpool,Everton,1,0,H,0,0,D,M Atkinson,9,6,4,3,11,23,8,8,3,3,1,1,1.83,3.5,4.33,1.85,3.45,4.5,1.85,3.4,4.1,1.75,3.5,4.6,1.8,3.5,4.5,1.75,3.4,4.2,1.83,3.4,4.5,1.8,3.5,4.5,1.83,3.4,4.33,1.9,3.3,4.33,38,1.9,1.82,3.66,3.42,4.75,4.44,35,2.16,2,1.82,1.76,27,0,1.42,1.32,3.75,3.15
E0,2010-02-06,Man United,Portsmouth,5,0,H,2,0,H,L Mason,21,7,8,5,9,11,12,1,1,4,0,0,1.13,8.5,23,1.1,8.5,18,1.13,7.25,19,1.12,7,22,1.12,8,21,1.11,7,17,1.12,7.5,23,1.13,8,21,1.11,10,23,1.12,7.5,23,36,1.14,1.12,10.1,7.81,26,21.4,33,1.5,1.48,2.74,2.53,24,-2.25,2.08,2.03,1.9,1.86
E0,2010-02-06,Stoke,Blackburn,3,0,H,2,0,H,S Bennett,15,9,11,4,13,20,12,7,2,3,0,1,2.3,3.1,3.4,2.2,3.2,3.15,2.25,3.2,3.1,2.2,3.2,3.2,2.25,3.2,3.25,2.2,3.2,3,2.25,3.2,3.3,2.2,3.25,3.4,2.25,3.25,3.4,2.25,3.2,3.25,38,2.38,2.24,3.35,3.2,3.5,3.25,35,2.26,2.1,1.74,1.69,26,0,1.66,1.6,2.42,2.28
E0,2010-02-06,Sunderland,Wigan,1,1,D,0,1,A,S Attwell,11,14,8,6,12,14,2,3,4,5,0,0,2,3.4,3.8,2,3.25,3.65,2,3.3,3.6,2.1,3.25,3.4,2,3.4,3.75,2,3.25,3.4,2,3.3,3.8,2,3.4,3.75,2,3.25,4,2.1,3.25,3.5,38,2.1,2.02,3.43,3.3,4.1,3.7,35,2.08,1.99,1.85,1.76,26,0,1.5,1.46,2.75,2.57
E0,2010-02-06,Tottenham,Aston Villa,0,0,D,0,0,D,C Foy,28,10,15,5,10,13,12,4,0,0,0,0,2.1,3.3,3.6,2.1,3.3,3.65,2.1,3.25,3.4,2.1,3.25,3.4,2,3.4,3.75,2,3.25,3.4,2.05,3.3,3.6,2,3.4,3.75,2.1,3.25,3.75,2.1,3.2,3.6,38,2.2,2.08,3.45,3.28,3.89,3.53,35,2.02,1.92,1.9,1.83,27,0,1.53,1.5,2.59,2.46
E0,2010-02-07,Birmingham,Wolves,2,1,H,0,1,A,L Probert,15,12,10,5,12,18,11,4,5,3,0,0,1.8,3.4,5,1.8,3.45,4.85,1.8,3.4,4.5,1.8,3.4,4.3,1.73,3.5,5,1.7,3.4,4.5,1.8,3.3,4.8,1.8,3.25,5,1.8,3.4,5,1.75,3.4,5,38,1.87,1.79,3.5,3.39,5.34,4.75,35,2.35,2.19,1.68,1.63,27,0,1.35,1.3,3.75,3.31
E0,2010-02-07,Chelsea,Arsenal,2,0,H,2,0,H,M Dean,9,14,3,6,11,14,4,8,2,2,0,0,1.8,3.6,4.5,1.8,3.55,4.65,1.8,3.3,4.5,1.7,3.5,4.9,1.8,3.5,4.5,1.7,3.4,4.5,1.8,3.3,4.8,1.73,3.5,5,1.83,3.5,4.75,1.75,3.4,5,37,1.86,1.78,3.61,3.43,5.02,4.68,34,1.95,1.87,1.97,1.87,26,0,1.36,1.29,3.75,3.33
E0,2010-02-09,Fulham,Burnley,3,0,H,2,0,H,C Foy,16,10,12,3,9,9,6,2,1,0,0,0,1.73,3.5,5.25,1.65,3.5,5.25,1.73,3.5,4.75,1.7,3.5,4.9,1.73,3.5,5,1.65,3.5,4.75,1.73,3.4,5.25,1.73,3.5,5,1.73,3.5,5.5,1.73,3.4,5.25,38,1.79,1.72,3.75,3.46,5.7,5.15,37,2.25,2.07,1.75,1.7,28,0,1.28,1.25,4,3.62
E0,2010-02-09,Man City,Bolton,2,0,H,1,0,H,M Jones,8,11,4,5,8,18,6,3,0,2,0,0,1.44,4.2,8,1.4,4,8.5,1.44,4,7.5,1.4,4.3,7.5,1.44,4,8,1.35,4.2,8,1.44,4.2,7.5,1.44,4.33,7.5,1.44,4,9,1.4,4.33,8.5,38,1.48,1.43,4.4,4.18,9.4,8.09,37,1.8,1.7,2.2,2.08,29,0,1.13,1.11,6.5,5.81
E0,2010-02-09,Portsmouth,Sunderland,1,1,D,0,1,A,K Friend,12,7,6,2,10,15,8,4,3,1,1,2,2.4,3.25,3,2.4,3.3,2.75,2.4,3.25,2.85,2.4,3.2,2.85,2.4,3.3,2.88,2.3,3.2,2.8,2.3,3.2,3.2,2.38,3.25,3,2.38,3.2,3.2,2.4,3.25,2.9,38,2.45,2.36,3.32,3.22,3.32,3.01,37,2.26,2.12,1.73,1.67,27,0,1.76,1.68,2.33,2.13
E0,2010-02-09,Wigan,Stoke,1,1,D,1,0,H,A Marriner,16,10,11,6,12,7,9,5,2,3,0,0,2.2,3.3,3.4,2.15,3.25,3.25,2.15,3.25,3.3,2.2,3.2,3.2,2.2,3.3,3.3,2.1,3.2,3.2,2.15,3.2,3.5,2.2,3.25,3.3,2.25,3.25,3.4,2.25,3.25,3.2,38,2.3,2.2,3.4,3.24,3.55,3.32,37,2.38,2.21,1.67,1.62,28,0,1.64,1.57,2.5,2.33
E0,2010-02-10,Arsenal,Liverpool,1,0,H,0,0,D,H Webb,11,9,6,7,19,13,3,6,3,2,0,0,2.1,3.3,3.6,2,3.3,3.55,2.1,3.2,3.5,2.1,3.25,3.4,2,3.4,3.75,2,3.25,3.4,2,3.3,3.75,2,3.4,3.75,2.05,3.4,3.75,2.1,3.25,3.5,38,2.15,2.05,3.43,3.3,3.93,3.66,35,2.09,1.98,1.85,1.78,27,0,1.5,1.46,2.71,2.56
E0,2010-02-10,Aston Villa,Man United,1,1,D,1,1,D,P Walton,10,12,6,6,9,10,1,7,0,1,0,1,4.2,3.5,1.91,4.2,3.5,1.8,4,3.3,1.9,3.9,3.3,1.9,4,3.4,1.91,3.75,3.4,1.85,4,3.5,1.91,4.1,3.4,1.9,4.33,3.5,1.91,4,3.4,1.91,38,4.5,4.11,3.6,3.41,1.93,1.89,35,2.08,1.98,1.84,1.77,27,0,3.2,2.89,1.4,1.37
E0,2010-02-10,Blackburn,Hull,1,0,H,1,0,H,L Probert,20,7,10,4,14,13,6,6,1,3,0,1,1.83,3.5,4.5,1.8,3.4,4.3,1.85,3.3,4.25,1.8,3.4,4.3,1.83,3.4,4.5,1.7,3.4,4.5,1.83,3.4,4.5,1.8,3.5,4.5,1.83,3.6,4.5,1.83,3.4,4.5,38,1.91,1.8,3.68,3.44,5,4.54,35,1.95,1.88,1.95,1.86,26,0,1.35,1.32,3.4,3.19
E0,2010-02-10,Everton,Chelsea,2,1,H,1,1,D,A Wiley,7,14,5,5,13,15,5,6,1,2,0,0,5,3.6,1.73,5.25,3.75,1.6,5,3.6,1.67,4.9,3.5,1.7,5,3.5,1.73,4.75,3.5,1.65,5,3.5,1.73,5,3.5,1.73,5,3.75,1.73,5.5,3.5,1.67,38,5.5,5.04,3.83,3.55,1.75,1.71,35,2.02,1.92,1.89,1.82,26,0,4,3.57,1.3,1.26
E0,2010-02-10,West Ham,Birmingham,2,0,H,1,0,H,M Dean,13,9,10,4,12,9,3,6,1,2,0,0,2.25,3.3,3.25,2.25,3.2,3.1,2.25,3.1,3.2,2.35,3.2,2.95,2.25,3.3,3.2,2.25,3.2,2.9,2.25,3.3,3.2,2.25,3.3,3.2,2.25,3.2,3.4,2.3,3.25,3.1,38,2.33,2.23,3.4,3.23,3.54,3.23,35,2.36,2.21,1.67,1.61,25,0,1.62,1.59,2.51,2.29
E0,2010-02-10,Wolves,Tottenham,1,0,H,1,0,H,M Clattenburg,8,10,4,4,15,10,5,7,2,1,0,0,4.2,3.4,1.91,4.3,3.4,1.8,4.1,3.4,1.85,4,3.4,1.85,4.33,3.5,1.83,4.2,3.4,1.75,4.33,3.5,1.83,4.33,3.5,1.83,4.33,3.5,1.91,4,3.4,1.91,38,4.7,4.29,3.7,3.44,1.92,1.85,35,2.12,1.97,1.86,1.78,26,0,3.23,3.04,1.37,1.34
E0,2010-02-16,Stoke,Man City,1,1,D,0,0,D,A Wiley,8,9,5,3,21,14,3,3,3,3,1,0,3.1,3.2,2.38,3.15,3.25,2.2,3.1,3.1,2.3,3.2,3.2,2.2,3.1,3.25,2.3,3.2,3.25,2.1,3.1,3.3,2.3,3.3,3.25,2.2,3,3.25,2.38,3.2,3.25,2.25,39,3.5,3.11,3.4,3.23,2.5,2.31,37,2.3,2.13,1.73,1.67,29,0,2.55,2.18,1.76,1.65
E0,2010-02-17,Wigan,Bolton,0,0,D,0,0,D,H Webb,10,8,1,0,6,9,4,9,0,1,0,0,2.3,3.25,3.2,2.2,3.2,3.2,2.3,3.1,3.1,2.2,3.2,3.2,2.2,3.3,3.3,2.2,3.2,3,2.3,3.2,3.2,2.25,3.25,3.25,2.25,3.25,3.4,2.3,3.2,3.1,38,2.35,2.26,3.4,3.23,3.43,3.16,37,2.16,2.05,1.81,1.73,27,0,1.66,1.61,2.42,2.26
E0,2010-02-20,Arsenal,Sunderland,2,0,H,1,0,H,S Bennett,16,6,10,4,8,10,7,1,1,5,0,0,1.22,6,15,1.2,6,12,1.22,6,11,1.2,5.5,14,1.2,6,15,1.2,5.5,12,1.2,5.5,12,1.2,6,15,1.25,6,13,1.2,5.75,17,37,1.23,1.2,6.79,5.95,18,14.85,33,1.56,1.51,2.63,2.43,23,-1.75,1.92,1.84,2.11,2.03
E0,2010-02-20,Everton,Man United,3,1,H,1,1,D,H Webb,11,11,7,5,12,10,4,12,5,1,0,0,4.5,3.6,1.8,4.75,3.55,1.78,4.33,3.4,1.8,4.3,3.4,1.8,5,3.5,1.73,4.6,3.25,1.73,4.6,3.25,1.73,4.5,3.5,1.8,4.75,3.6,1.8,4.5,3.4,1.83,33,5.05,4.69,3.73,3.45,1.83,1.77,30,2.05,1.94,1.86,1.81,24,0,3.55,3.25,1.35,1.31
E0,2010-02-20,Portsmouth,Stoke,1,2,A,1,0,H,M Dean,15,14,12,7,10,10,7,7,2,1,0,1,2.38,3.25,3.1,2.3,3.25,2.95,2.3,3.25,3,2.3,3.2,3,2.3,3.3,3.1,2.3,3.25,2.8,2.3,3.25,2.8,2.25,3.25,3.2,2.38,3.2,3.2,2.38,3.25,3,37,2.41,2.32,3.35,3.22,3.32,3.06,33,2.4,2.22,1.67,1.61,23,0,1.69,1.64,2.33,2.19
E0,2010-02-20,West Ham,Hull,3,0,H,1,0,H,M Atkinson,20,7,12,3,13,12,9,2,1,1,0,1,1.75,3.6,4.75,1.75,3.5,4.5,1.75,3.4,4.75,1.8,3.4,4.3,1.73,3.5,5,1.75,3.3,4.4,1.75,3.3,4.4,1.8,3.5,4.5,1.8,3.6,4.75,1.8,3.5,4.5,36,1.81,1.76,3.76,3.49,5.18,4.68,33,2.07,1.99,1.87,1.77,24,0,1.33,1.28,3.6,3.39
E0,2010-02-20,Wolves,Chelsea,0,2,A,0,1,A,K Friend,11,7,7,2,12,14,1,5,0,1,0,0,12,5,1.3,9,5,1.3,10,4.75,1.3,9,4.6,1.33,9,4.5,1.36,10,4.5,1.28,10,4.5,1.28,11,5,1.3,11,4.5,1.36,11,5,1.3,37,11,10.08,5.12,4.76,1.37,1.32,33,1.8,1.7,2.15,2.07,24,0,8,7.3,1.09,1.07
E0,2010-02-21,Aston Villa,Burnley,5,2,H,1,1,D,S Attwell,15,13,8,10,5,12,9,5,0,3,0,0,1.36,4.5,10,1.35,4.5,8.5,1.4,4.25,8,1.4,4.3,7.5,1.36,4.5,9,1.35,4.33,8,1.35,4.33,8,1.36,4.5,9,1.36,4.75,10,1.36,4.5,9.5,36,1.4,1.37,4.74,4.4,10.76,9.12,32,1.85,1.75,2.08,2,23,0,1.11,1.09,7.5,6.73
E0,2010-02-21,Blackburn,Bolton,3,0,H,1,0,H,C Foy,12,10,7,7,15,12,8,3,0,1,0,0,1.95,3.25,4.33,1.95,3.35,4.15,1.95,3.3,3.8,2,3.3,3.6,1.91,3.4,4,1.95,3.25,3.6,1.95,3.25,3.6,1.91,3.4,4.1,1.95,3.25,4.33,2,3.2,4,32,2.02,1.94,3.48,3.3,4.34,4.02,30,2.12,2.04,1.8,1.72,21,0,1.44,1.4,3,2.78
E0,2010-02-21,Fulham,Birmingham,2,1,H,0,1,A,P Dowd,11,9,6,6,9,16,3,1,1,1,0,0,2.1,3.25,3.75,2.1,3.25,3.35,2.1,3.25,3.4,2.1,3.25,3.4,2.1,3.3,3.5,2.05,3.2,3.3,2.05,3.2,3.3,2.1,3.25,3.6,2.1,3.25,3.75,2.15,3.2,3.5,37,2.16,2.09,3.33,3.22,3.95,3.57,33,2.42,2.28,1.67,1.57,24,0,1.54,1.49,2.72,2.52
E0,2010-02-21,Man City,Liverpool,0,0,D,0,0,D,P Walton,4,6,1,2,7,15,8,5,1,6,0,0,2.4,3.3,3,2.5,3.3,2.85,2.4,3.25,2.85,2.4,3.3,2.8,2.5,3.3,2.8,2.4,3.2,2.7,2.4,3.2,2.7,2.38,3.25,3,2.5,3.25,3,2.5,3.2,2.9,37,2.55,2.44,3.35,3.22,3.09,2.9,33,2.23,2.05,1.8,1.72,21,0,1.8,1.72,2.18,2.09
E0,2010-02-21,Wigan,Tottenham,0,3,A,0,1,A,A Wiley,8,13,7,12,17,13,3,2,3,4,0,0,3.75,3.5,2,3.85,3.4,2,3.6,3.3,2,3.35,3.3,2.1,3.75,3.4,2,3.4,3.25,2,3.4,3.25,2,3.75,3.4,2,3.75,3.4,2.05,3.75,3.25,2.05,37,3.95,3.69,3.55,3.31,2.11,2.02,33,2.19,2.02,1.8,1.75,24,0,2.75,2.62,1.53,1.45
E0,2010-02-23,Man United,West Ham,3,0,H,1,0,H,A Wiley,12,10,9,4,10,12,6,7,0,1,0,0,1.2,6.5,15,1.2,6,12,1.2,6,13,1.2,5.5,14,1.17,5.5,12,1.18,5.75,13,1.2,6,15,1.2,6,15,1.2,6.5,17,1.2,6,15,37,1.22,1.19,7.41,6.27,17.5,14.86,35,1.57,1.51,2.5,2.44,26,-2,2.22,2.13,1.8,1.74
E0,2010-02-27,Birmingham,Wigan,1,0,H,1,0,H,A Taylor,10,11,5,2,16,18,2,7,1,3,0,0,1.91,3.3,4.33,1.9,3.3,3.95,1.9,3.3,4,2,3.3,3.6,1.91,3.4,4,1.9,3.3,3.75,1.91,3.3,4.2,1.91,3.4,4,1.91,3.4,4.33,1.91,3.3,4,38,2.05,1.92,3.48,3.32,4.5,4.06,34,2.37,2.2,1.67,1.62,26,0,1.44,1.39,3.1,2.86
E0,2010-02-27,Bolton,Wolves,1,0,H,1,0,H,A Marriner,16,6,9,4,10,6,7,11,0,2,0,0,2,3.3,4,1.9,3.3,3.95,2,3.2,3.75,1.9,3.3,3.9,1.91,3.4,4,1.9,3.25,3.75,1.95,3.3,4,1.91,3.25,4.33,2,3.25,4,1.91,3.2,4.2,38,2.1,1.96,3.4,3.27,4.33,3.97,35,2.11,2,1.86,1.76,26,-0.5,2.1,2.05,1.86,1.83
E0,2010-02-27,Burnley,Portsmouth,1,2,A,1,1,D,M Clattenburg,14,13,8,5,12,13,4,3,1,2,0,1,2,3.4,3.8,1.95,3.35,3.7,2.1,3.25,3.4,2,3.3,3.6,2.1,3.4,3.4,2,3.25,3.4,2.05,3.4,3.5,2,3.4,3.75,2.05,3.4,3.75,2.15,3.2,3.4,36,2.2,2.03,3.45,3.32,4.01,3.64,33,2.17,2.06,1.78,1.71,24,0,1.53,1.47,2.7,2.55
E0,2010-02-27,Chelsea,Man City,2,4,A,1,1,D,M Dean,23,8,13,6,21,12,3,2,3,1,2,0,1.44,4.33,7.5,1.4,4.1,8,1.45,4,7.5,1.45,4,7,1.44,4.2,7.5,1.4,4,7.5,1.44,4.2,7.5,1.44,4.33,7,1.4,4.5,8.5,1.44,4,7.5,37,1.47,1.43,4.66,4.17,9,7.72,33,1.82,1.73,2.11,2.03,25,-1,1.8,1.71,2.28,2.18
E0,2010-02-27,Stoke,Arsenal,1,3,A,1,1,D,P Walton,4,17,3,11,12,7,3,6,0,1,1,0,5,3.6,1.73,5.25,3.5,1.65,4.75,3.5,1.73,4.9,3.5,1.7,5,3.5,1.73,5,3.4,1.65,5.5,3.4,1.7,5,3.5,1.73,5.5,3.75,1.67,5,3.6,1.67,38,5.78,5.19,3.82,3.55,1.77,1.69,35,1.92,1.83,2.01,1.91,26,0.75,2.02,1.98,1.94,1.9
E0,2010-02-28,Liverpool,Blackburn,2,1,H,2,1,H,A Wiley,12,12,6,7,10,22,4,5,1,5,0,0,1.36,4.75,9,1.35,4.25,9.25,1.35,4.5,8.5,1.37,4.5,8.2,1.36,4.5,9.5,1.3,4.5,9,1.36,4.5,9,1.36,4.5,9,1.36,4.75,10,1.4,4.2,8,38,1.4,1.35,5.12,4.51,11.52,9.54,35,1.83,1.76,2.12,1.99,26,-1.5,2.06,2.01,1.89,1.86
E0,2010-02-28,Sunderland,Fulham,0,0,D,0,0,D,M Atkinson,12,3,5,1,15,16,2,2,3,3,0,0,2.2,3.2,3.5,2.15,3.25,3.25,2.2,3.2,3.2,2.2,3.2,3.2,2.1,3.3,3.5,2.2,3.2,3,2.2,3.3,3.3,2.25,3.25,3.2,2.2,3.25,3.5,2.25,3.25,3.1,38,2.25,2.17,3.36,3.24,3.95,3.37,34,2.37,2.22,1.67,1.61,25,0,1.58,1.54,2.64,2.38
E0,2010-02-28,Tottenham,Everton,2,1,H,2,0,H,S Bennett,13,14,9,10,9,18,6,9,1,4,0,0,2,3.4,4,1.9,3.4,3.85,1.95,3.35,3.75,1.9,3.3,3.9,1.91,3.4,4,1.9,3.25,3.75,1.91,3.4,4,2,3.25,4,1.91,3.4,4.33,1.95,3.2,4,38,2.13,1.98,3.46,3.32,4.11,3.84,35,2.05,1.96,1.88,1.8,24,0,1.5,1.42,2.95,2.67
E0,2010-03-06,Arsenal,Burnley,3,1,H,1,0,H,C Foy,20,8,11,5,5,12,8,2,0,4,0,0,1.14,7.5,21,1.15,6.5,17,1.15,7,15,1.15,6.5,15,1.12,8,21,1.12,7,17,1.12,8,21,1.14,7.5,17,1.12,9,23,1.14,7,21,39,1.16,1.14,8.8,7.35,23,18.86,37,1.47,1.4,3,2.77,27,-2,1.78,1.75,2.22,2.13
E0,2010-03-06,West Ham,Bolton,1,2,A,0,2,A,L Probert,18,15,8,7,13,21,6,3,2,5,0,1,1.8,3.5,4.5,1.75,3.35,4.75,1.8,3.4,4.5,1.8,3.4,4.3,1.8,3.5,4.5,1.75,3.4,4.2,1.73,3.5,5,1.83,3.4,4.5,1.83,3.6,4.5,1.83,3.4,4.5,39,1.85,1.78,3.73,3.46,5.15,4.67,37,2.03,1.95,1.95,1.8,28,0,1.33,1.31,3.5,3.26
E0,2010-03-06,Wolves,Man United,0,1,A,0,0,D,P Walton,12,15,6,6,9,8,2,4,2,1,0,0,10,5,1.33,10,4.75,1.3,10,4.75,1.3,8.5,4.5,1.35,10,5,1.3,10,5,1.25,10,4.6,1.33,11,4.5,1.33,11,4.5,1.36,11,4.5,1.33,39,11,9.86,5.15,4.7,1.4,1.33,37,1.84,1.76,2.08,1.99,27,0,9,7.34,1.1,1.07
E0,2010-03-07,Everton,Hull,5,1,H,2,1,H,L Mason,18,7,10,4,12,21,4,1,0,1,0,0,1.36,4.5,10,1.35,4.5,8.5,1.35,4.5,9,1.4,4.3,7.5,1.4,4.5,8,1.35,4.2,8,1.36,4.5,9,1.36,4.5,9,1.36,4.75,10,1.36,4.5,9,39,1.4,1.37,4.94,4.45,10.92,9.04,36,1.86,1.77,2.11,1.98,27,-1.25,1.9,1.85,2.06,2.03
E0,2010-03-08,Wigan,Liverpool,1,0,H,1,0,H,A Marriner,12,11,4,3,15,14,4,7,1,5,0,0,6.5,3.8,1.57,5.75,3.5,1.6,5.75,3.35,1.65,5.3,3.5,1.65,6,3.6,1.62,5,3.6,1.6,6,3.6,1.62,6,3.6,1.62,6,4,1.57,6.25,3.6,1.57,39,6.5,5.84,3.88,3.62,1.67,1.61,33,2.17,2.06,1.78,1.71,26,1,1.82,1.77,2.2,2.12
E0,2010-03-09,Portsmouth,Birmingham,1,2,A,0,2,A,M Jones,11,10,8,6,12,13,5,6,1,2,0,0,2.38,3.25,3.1,2.3,3.2,3,2.35,3.2,2.9,2.4,3.2,2.85,2.25,3.2,2.75,2.3,3.2,2.8,2.15,3.2,2.9,2.38,3.25,3,2.3,3.4,3,2.3,3.2,3,33,2.42,2.37,3.4,3.25,3.28,2.98,33,2.41,2.24,1.65,1.6,25,0,1.73,1.68,2.3,2.16
E0,2010-03-09,Sunderland,Bolton,4,0,H,1,0,H,S Bennett,12,7,7,2,14,10,2,7,2,2,0,1,2.1,3.25,3.75,2,3.25,3.65,2,3.2,3.75,2.1,3.25,3.4,2.1,3.2,3,2,3.25,3.4,2,3.2,3.2,2.05,3.25,3.75,2.1,3.25,3.75,2.1,3.2,3.4,35,2.14,2.05,3.38,3.27,4,3.7,35,2.22,2.09,1.76,1.69,26,0,1.5,1.45,2.85,2.61
E0,2010-03-10,Burnley,Stoke,1,1,D,0,1,A,H Webb,10,8,3,3,12,10,4,4,2,0,0,0,2.5,3.3,2.88,2.45,3.2,2.75,2.5,3.2,2.75,2.4,3.2,2.85,2.38,3.2,2.6,2.5,3.2,2.6,2.4,3.1,2.6,2.6,3.2,2.75,2.5,3.25,2.88,2.5,3.2,2.7,36,2.66,2.52,3.33,3.22,2.93,2.77,35,2.22,2.14,1.74,1.66,25,0,1.86,1.8,2.12,2
E0,2010-03-13,Birmingham,Everton,2,2,D,1,2,A,L Probert,7,13,4,11,10,11,5,4,1,1,0,0,3,3.25,2.4,2.85,3.1,2.45,2.85,3.2,2.4,2.7,3.2,2.5,2.8,3.3,2.5,2.7,3.2,2.4,3,3.2,2.38,2.88,3.2,2.5,3,3.4,2.38,2.8,3.2,2.5,29,3.21,2.94,3.36,3.22,2.5,2.42,23,2.28,2.14,1.73,1.66,17,0,2.25,2.1,1.76,1.72
E0,2010-03-13,Bolton,Wigan,4,0,H,1,0,H,M Dean,8,13,6,7,20,13,3,6,1,2,0,0,2.1,3.3,3.6,2.05,3.25,3.5,2.1,3.2,3.5,2,3.3,3.6,2.1,3.3,3.5,2.1,3.2,3.2,2.1,3.25,3.6,2.05,3.25,3.75,2.2,3.25,3.5,2.15,3.2,3.5,28,2.2,2.09,3.43,3.26,3.8,3.57,25,2.16,2.06,1.81,1.71,7,0,1.56,1.5,2.63,2.46
E0,2010-03-13,Burnley,Wolves,1,2,A,0,1,A,S Bennett,22,7,11,3,10,21,11,6,1,4,0,0,2.25,3.3,3.3,2.2,3.2,3.2,2.2,3.2,3.2,2.2,3.2,3.2,2.25,3.25,3.2,2.2,3.2,3,2.25,3.2,3.3,2.25,3.25,3.2,2.3,3.25,3.25,2.38,3.2,3,31,2.4,2.28,3.31,3.22,3.35,3.16,24,2.21,2.11,1.75,1.67,7,0,1.68,1.63,2.4,2.23
E0,2010-03-13,Chelsea,West Ham,4,1,H,1,1,D,M Clattenburg,22,4,15,2,13,10,11,1,0,1,0,0,1.22,6,15,1.2,6,12,1.22,5.5,13,1.25,5,12,1.2,6,15,1.2,5.5,12,1.22,5.5,15,1.22,6,13,1.22,6,15,1.22,5.5,15,30,1.25,1.22,6.4,5.72,18,14.21,19,1.67,1.61,2.35,2.21,12,-1.75,2.09,2.04,1.87,1.84
E0,2010-03-13,Hull,Arsenal,1,2,A,1,1,D,A Marriner,7,18,2,9,16,13,2,8,2,2,1,0,7.5,4.5,1.4,7.5,4.25,1.4,7,4.5,1.4,7,4.5,1.4,8,4.5,1.4,6.75,4.5,1.36,9,4.6,1.36,8.5,4.33,1.4,8.5,4.75,1.36,7.5,4.5,1.4,29,9.03,7.94,4.82,4.38,1.44,1.41,22,1.72,1.63,2.36,2.18,10,1.25,1.97,1.91,2.02,1.98
